name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"23.077302, 76.851043",2023-04-14,37.1,24,31.1,34.6,24,29.4,5.7,21.8,0,0,0,,0,0,40.7,22.3,269.6,1011.1,74.5,8.6,248.4,21.5,8,10,2023-04-14T06:03:26,2023-04-14T18:42:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-15,36.5,24.8,31.6,34.6,24.8,30.1,7.7,23.5,0,0,0,,0,0,29.5,16.6,207.1,1010.5,71.4,16.2,269.7,23.3,9,10,2023-04-15T06:02:33,2023-04-15T18:43:20,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-16,37,23.8,31,35.2,23.8,29.6,9,27,0,0,0,,0,0,46.4,27.7,206.6,1010.1,47.9,8.6,319.5,27.5,10,10,2023-04-16T06:01:41,2023-04-16T18:43:44,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-17,40.4,24,32.4,37.1,24,30.4,3.9,18.2,0,0,0,,0,0,31.7,20.5,265.5,1010,37.3,8.6,313.6,26.9,10,10,2023-04-17T06:00:49,2023-04-17T18:44:07,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-18,38.5,23.1,32.1,36,23.1,30.2,4.2,18.8,0,0,0,,0,0,32,18.4,287.6,1011.2,39.9,10,319.7,27.6,10,10,2023-04-18T05:59:58,2023-04-18T18:44:31,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-19,38.7,25,32.1,36,25,30.3,6.4,22.3,1,100,4.17,rain,0,0,41.4,18,268.5,1008.9,53.1,10.8,283.3,24.4,10,10,2023-04-19T05:59:07,2023-04-19T18:44:55,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-20,35.5,23,29.9,34.2,23,29,11.4,33.7,0.2,100,4.17,rain,0,0,46.4,22,172.3,1006,65.3,9.1,314.1,27,10,10,2023-04-20T05:58:17,2023-04-20T18:45:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-21,36,23,30.3,33.2,23,28.8,7,27,0.1,100,4.17,rain,0,0,32.4,24.1,208.3,1006.3,36.7,9.4,325.1,28.2,10,10,2023-04-21T05:57:28,2023-04-21T18:45:44,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-22,35,25,29.3,32.4,25,28.1,5.2,23.7,0,0,0,,0,0,32,18.4,278.8,1006,70.2,10.8,227.8,19.8,10,10,2023-04-22T05:56:39,2023-04-22T18:46:09,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-23,35,23,28.7,32.3,23,27.6,5.1,26,0,0,0,,0,0,42.1,22.3,205.3,1006.1,46.2,9.4,324,27.8,10,10,2023-04-23T05:55:51,2023-04-23T18:46:33,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-24,36,19,28.6,33.1,19,27.3,2.4,24.2,0,0,0,,0,0,33.1,24.1,291.1,1008.4,25.3,10,325.7,28.3,10,10,2023-04-24T05:55:04,2023-04-24T18:46:58,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-25,36,21,29.5,33.6,21,28.3,7.7,28.7,0,0,0,,0,0,38.9,19.4,46.7,1009.7,37.5,9.4,325,28.1,10,10,2023-04-25T05:54:17,2023-04-25T18:47:24,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-26,35,19,27.6,34.5,19,27.2,12.8,44.1,7,100,8.33,rain,0,0,42.5,25.9,87.5,1010,63.7,8.1,263.9,22.9,10,10,2023-04-26T05:53:31,2023-04-26T18:47:49,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-27,34,19.3,26.9,32.9,19.3,26.4,13.6,48,0.3,100,12.5,rain,0,0,30.2,22.7,150.4,1010.3,60,9.7,304.1,26.4,10,10,2023-04-27T05:52:46,2023-04-27T18:48:15,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VABP,42667099999,remote"
"23.077302, 76.851043",2023-04-28,33,20,25.6,32.5,20,25.5,15.5,57.1,1.3,100,16.67,rain,0,0,32.8,27.7,150,1011.3,74.9,10.5,240.3,20.7,10,30,2023-04-28T05:52:02,2023-04-28T18:48:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VABP,remote"
"23.077302, 76.851043",2023-04-29,32.2,19,25.4,30.8,19,25.3,16.3,59.6,0.6,100,8.33,rain,0,0,32,22.7,208.8,1010,78.6,14.9,242.8,21,8,10,2023-04-29T05:51:19,2023-04-29T18:49:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VABP,remote"
"23.077302, 76.851043",2023-04-30,33.3,23,28,31.6,23,27.3,12.6,40.7,0.7,33.3,12.5,rain,0,0,32.4,24.8,237.1,1006.8,49.1,22.9,269.5,23.2,10,10,2023-04-30T05:50:36,2023-04-30T18:49:33,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
