name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Pakkil, kottayam, kerala",2023-02-19,34,23,28,38.5,23,29.4,21.4,70.5,0,0,0,,0,0,17.3,16.6,313.1,1011.5,27.3,5,296.3,25.6,10,10,2023-02-19T06:42:10,2023-02-19T18:33:36,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-20,35,23,28.4,41.4,23,30.9,22.5,72.4,0,0,0,,0,0,16.6,17.6,287.9,1011.5,20.7,6.2,291.8,25.2,10,10,2023-02-20T06:41:50,2023-02-20T18:33:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-02-21,35,25,29.3,42.9,25,32.1,23.4,73.3,0,0,0,,0,0,16.9,14.8,280,1011.5,26.7,4.7,292.8,25.1,10,30,2023-02-21T06:41:28,2023-02-21T18:33:53,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-22,37,24,29.1,38.8,24,31.6,22.9,72.8,0.2,100,8.33,rain,0,0,18.7,16.6,272.3,1010.9,15.6,4.9,296.5,25.6,10,10,2023-02-22T06:41:06,2023-02-22T18:34:01,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-23,35,24,28.3,39.2,24,29.6,21.5,70.8,0.1,100,4.17,rain,0,0,19.1,13,158.7,1010.8,34,4.8,300.4,26,10,10,2023-02-23T06:40:43,2023-02-23T18:34:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-24,35,23,28.1,40.5,23,29.7,21.2,69,0,0,0,,0,0,18,14.8,263.8,1011.7,22.7,5.2,302.5,26.2,10,10,2023-02-24T06:40:20,2023-02-24T18:34:15,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-25,35,23,28.6,40,23,31.4,22.7,72.9,0,0,0,,0,0,17.3,18.4,260.5,1012.9,25.4,4.9,296.6,25.7,10,10,2023-02-25T06:39:55,2023-02-25T18:34:21,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-26,35,23,28.6,38.4,23,30.3,22,71.4,0,0,0,,0,0,22,19.8,193.3,1013.4,41.5,5.9,308.5,26.5,10,10,2023-02-26T06:39:31,2023-02-26T18:34:26,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-02-27,35,22,28,38.5,22,28.9,20.3,66.9,0,0,0,,0,0,18.4,14.8,184.9,1014,23.3,5.1,314,27.1,10,10,2023-02-27T06:39:05,2023-02-27T18:34:31,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-02-28,34,22,28,40.1,22,29.8,21.2,68.8,0,0,0,,0,0,20.5,13,300.6,1013.5,33.4,5.2,297.8,25.8,10,10,2023-02-28T06:38:39,2023-02-28T18:34:36,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-01,34,24,28.8,40.9,24,31.4,22.8,71.9,0.1,100,4.17,rain,0,0,16.2,14.8,121.4,1013,37.6,6.6,198.2,17.1,9,10,2023-03-01T06:38:12,2023-03-01T18:34:40,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-03-02,36,20.9,29.2,37.3,20.9,31.3,21.7,67.6,0,0,0,,0,0,21.2,22.3,133.2,1013.5,38.7,5.9,303.5,26.3,10,10,2023-03-02T06:37:45,2023-03-02T18:34:43,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-03,37,22,28.4,42,22,29.2,19.7,65.6,0,0,0,,0,0,22.3,13,98.5,1014,30.3,5.9,304.7,26.2,10,10,2023-03-03T06:37:17,2023-03-03T18:34:47,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-04,35,22,28.4,42.7,22,29.7,20.4,66.1,0,0,0,,0,0,22.3,14.8,259,1013.8,29.3,5.1,304.7,26.3,10,10,2023-03-04T06:36:49,2023-03-04T18:34:49,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-05,35,24,29.3,44.6,24,32.1,22.3,68.1,0,0,0,,0,0,19.1,14.8,276.8,1013.6,45.7,5,235.4,20.4,9,10,2023-03-05T06:36:20,2023-03-05T18:34:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-06,35,23,29.1,41.8,23,31.6,22.2,68.5,0,0,0,,0,0,19.8,14.8,264.5,1012.4,33.1,5.1,301.5,26,10,10,2023-03-06T06:35:51,2023-03-06T18:34:54,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-07,36,23,28.9,43.3,23,31,21.8,68.2,0,0,0,,0,0,18,16.6,249.4,1011.7,34.8,5.2,294.7,25.4,10,10,2023-03-07T06:35:21,2023-03-07T18:34:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-08,36,23,29.1,42.3,23,31.2,21.9,68.6,0,0,0,,0,0,18.7,11.3,171.6,1010.8,18.2,4.9,306.5,26.6,10,10,2023-03-08T06:34:51,2023-03-08T18:34:56,0.53,Clear,Clear conditions throughout the day.,clear-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-09,36,24,29.4,39.8,24,31.1,21.4,65.8,0,0,0,,0,0,19.1,11.2,235.2,1010.4,34.9,5.1,304.3,26.3,10,10,2023-03-09T06:34:20,2023-03-09T18:34:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-10,35,24,29.1,40.4,24,31.7,22.7,70.5,0,0,0,,0,0,17.6,10.9,161.1,1010.4,33.7,5,291.7,25.2,10,10,2023-03-10T06:33:49,2023-03-10T18:34:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-11,36,25,29.4,40.7,25,32.4,23.3,72,0,0,0,,0,0,16.9,16.6,267.8,1010.5,21.4,4.7,305.4,26.4,10,30,2023-03-11T06:33:18,2023-03-11T18:34:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-12,37,25,29.8,40.6,25,33.2,23.4,70.6,0.9,100,12.5,rain,0,0,21.6,13,190.2,1010.2,28.6,4.8,305,26.4,10,30,2023-03-12T06:32:46,2023-03-12T18:34:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-13,35,25.9,29.9,41.2,25.9,33.5,23.7,71.8,0,0,0,,0,0,19.1,18.4,277.9,1009.5,26.6,5.1,306.1,26.4,10,30,2023-03-13T06:32:14,2023-03-13T18:34:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-14,36,25,29.8,42.8,25,33.6,23.6,71.3,1.7,100,16.67,rain,0,0,31.7,14.8,263.1,1008.4,32.9,5,306,26.4,10,30,2023-03-14T06:31:42,2023-03-14T18:34:57,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-15,34.2,24,28.7,42.5,24,32.3,24.1,77.9,2.4,100,16.67,rain,0,0,31.7,22.3,190.8,1008.6,55.2,4.7,304.2,26.4,10,30,2023-03-15T06:31:09,2023-03-15T18:34:56,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-16,35,24,28.8,43.8,24,32.5,23.8,76,4,100,4.17,rain,0,0,18.4,22.3,301.8,1009.3,56.1,5,302.1,26.1,10,60,2023-03-16T06:30:36,2023-03-16T18:34:55,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-17,37,25,29.5,45.5,25,32.8,23.1,70.1,2,100,4.17,rain,0,0,18,13,320.5,1009.1,36.9,5.1,294.1,25.4,10,30,2023-03-17T06:30:03,2023-03-17T18:34:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-18,35,25,29.4,41.8,25,32.8,23.5,72,2.9,100,25,rain,0,0,17.3,18.4,247.4,1009,36.3,5.2,253.9,22.1,9,30,2023-03-18T06:29:30,2023-03-18T18:34:53,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-19,34,24.4,28.8,42.3,24.4,32.1,24.3,78.4,15,100,8.33,rain,0,0,20.2,22.3,279,1008.9,48.6,5,275.1,23.8,9,30,2023-03-19T06:28:57,2023-03-19T18:34:51,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-20,34.9,25,29.6,44.2,25,32.8,23.5,72,3,100,4.17,rain,0,0,27.7,22.3,299.7,1008.3,41.8,5,303.3,26.2,10,30,2023-03-20T06:28:23,2023-03-20T18:34:50,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-21,35,25,29.5,43.8,25,32.1,22.9,70.6,0,0,0,,0,0,22.7,18.4,288.5,1008.2,45.2,5.1,308,26.6,10,10,2023-03-21T06:27:49,2023-03-21T18:34:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-22,35.5,24,29,44.8,24,31.5,22.3,69.4,0,0,0,,0,0,20.5,20.5,306.8,1008.9,34.6,5.2,315,27.2,10,10,2023-03-22T06:27:15,2023-03-22T18:34:46,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-23,35.8,25,29.4,43.8,25,33.1,23.7,72.7,0,0,0,,0,0,18,18.4,288.1,1008.8,36.8,5.2,297.5,25.7,10,30,2023-03-23T06:26:42,2023-03-23T18:34:44,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-24,35,26,29.4,43.2,26,33.5,24.2,74.9,6.3,100,33.33,rain,0,0,11.5,18.4,269.7,1009.3,52.4,5.1,248.3,21.3,8,30,2023-03-24T06:26:08,2023-03-24T18:34:42,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-25,35,25,29.2,43.2,25,32.7,23.9,74.5,3.9,100,33.33,rain,0,0,12.2,16.6,283,1010,52.8,5.3,159.2,13.8,7,30,2023-03-25T06:25:34,2023-03-25T18:34:40,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-26,35,25.9,29.6,43.2,25.9,33.4,23.9,72.9,8.6,100,33.33,rain,0,0,27.7,22.3,279.9,1009.9,59.8,5.2,267.7,23,9,60,2023-03-26T06:25:00,2023-03-26T18:34:38,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-27,36,25,29.8,42.5,25,33.5,23.8,72,2.3,100,8.33,rain,0,0,18,22.3,307.5,1009.3,39.5,5.2,274.9,23.7,10,10,2023-03-27T06:24:26,2023-03-27T18:34:35,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-28,35,26,29.7,44.8,26,34.5,24.6,75.4,0,0,0,,0,0,15.8,18.4,255.7,1008.9,63.3,5.3,291.8,25.1,10,30,2023-03-28T06:23:52,2023-03-28T18:34:33,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-29,36.3,27,30,44.5,30,35.4,24.7,74.3,4,100,25,rain,0,0,19.4,22.3,309.5,1010.1,55,4.9,284.9,24.5,10,60,2023-03-29T06:23:18,2023-03-29T18:34:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-03-30,35.8,24.9,29.2,43.9,24.9,33,23.9,74.1,1,100,16.67,rain,0,0,18,22.3,1.1,1010,48.6,5.7,267.9,23.1,9,30,2023-03-30T06:22:44,2023-03-30T18:34:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,ATVK,VOCI,remote,43352099999"
"Pakkil, kottayam, kerala",2023-03-31,35.5,25,29.8,43.7,25,33.1,23.7,71.7,0.7,100,4.17,rain,0,0,20.9,22.3,308.7,1009.1,45.5,5.2,302.7,26.3,10,30,2023-03-31T06:22:10,2023-03-31T18:34:27,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-01,34.9,25,29.8,43.3,25,34.1,24.2,73.1,0.4,100,12.5,rain,0,0,19.4,24.1,292.5,1009.2,39.6,5.2,308.6,26.6,10,30,2023-04-01T06:21:36,2023-04-01T18:34:25,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43352099999"
"Pakkil, kottayam, kerala",2023-04-02,35,26,30,44,26,34.6,24.1,72.1,4.2,100,29.17,rain,0,0,18.4,18.4,292.1,1009.3,51.3,5.3,243.9,21.1,10,30,2023-04-02T06:21:03,2023-04-02T18:34:23,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-03,34.9,26,29.7,43.9,26,33.6,24,73.2,0.5,100,12.5,rain,0,0,23,20.5,306.4,1008.8,47.4,5.3,280.8,24.2,10,30,2023-04-03T06:20:29,2023-04-03T18:34:21,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-04,34.5,26,29.4,43,26,33.1,23.5,72,2,100,4.17,rain,0,0,19.1,82.2,251.7,1010,54.5,5.1,249.7,21.7,8,30,2023-04-04T06:19:56,2023-04-04T18:34:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-05,34,25,29.5,42.7,25,33.7,24.1,73.8,0.6,100,12.5,rain,0,0,15.8,14.8,287.2,1009.2,44.8,5.1,292.8,25.3,10,60,2023-04-05T06:19:23,2023-04-05T18:34:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-06,36,26,29.5,47.3,26,34.7,25.3,79.6,3.3,100,16.67,rain,0,0,18.7,16.6,286.4,1009.4,53.7,4.9,226.5,19.4,10,75,2023-04-06T06:18:50,2023-04-06T18:34:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,ATVK,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-07,36,26,29.2,46.1,26,33.8,25.3,81.2,1.3,100,20.83,rain,0,0,19.1,14.8,333.5,1010.4,61.9,4.8,294.8,25.4,10,60,2023-04-07T06:18:18,2023-04-07T18:34:15,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-08,35,26,30,43.7,26,35.4,25.2,77.3,0.8,100,4.17,rain,0,0,20.2,20.5,261.1,1011.5,49.3,5.2,312.5,27,10,30,2023-04-08T06:17:46,2023-04-08T18:34:13,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-09,35.2,26.6,30.1,44.4,26.6,35.1,24.5,73.6,1.1,100,8.33,rain,0,0,16.6,16.6,257.6,1012,51.6,5.3,287.1,24.9,10,60,2023-04-09T06:17:14,2023-04-09T18:34:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-10,36,25,29.5,43.1,25,34.2,24.6,76.5,0,0,0,,0,0,19.8,16.6,271.2,1010.6,45.2,5.1,306.5,26.7,10,30,2023-04-10T06:16:42,2023-04-10T18:34:12,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-11,36,24.3,30.2,44.4,24.3,35.7,24.8,74.4,0.6,100,16.67,rain,0,0,24.1,14.8,292.1,1010.8,35.9,9.4,312.6,27,10,60,2023-04-11T06:16:11,2023-04-11T18:34:11,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-12,36,26.9,30.5,43.2,29.7,36.7,25.2,75,0.2,100,8.33,rain,0,0,19.8,14.8,231.4,1010.4,35.5,7.7,312.9,27,10,60,2023-04-12T06:15:40,2023-04-12T18:34:11,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-04-13,36,24.4,30.4,46.6,24.4,36.2,24.9,74.1,0.6,100,4.17,rain,0,0,20.5,20.5,303.6,1010.4,29.4,11.9,314.1,27.2,10,60,2023-04-13T06:15:09,2023-04-13T18:34:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-14,36,28,31.2,44.5,33.1,38.5,25.7,74.4,0.4,100,16.67,rain,0,0,22.7,20.5,296.8,1010.2,47.8,5.9,312.2,27,10,60,2023-04-14T06:14:39,2023-04-14T18:34:11,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-04-15,35.8,25.5,30.7,45,25.5,37.1,25.2,73.5,0,0,0,,0,0,21.2,16.6,283.2,1009.7,41.7,6,291.7,25.3,10,60,2023-04-15T06:14:09,2023-04-15T18:34:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-16,36,27,30.4,42,30.3,35.6,24.5,72.5,0.1,100,4.17,rain,0,0,19.4,19.1,262.2,1008.6,31,9.3,303,26.1,10,60,2023-04-16T06:13:39,2023-04-16T18:34:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-17,36.4,24.8,30.1,44.3,24.8,34.2,24,72.5,2,100,20.83,rain,0,0,18.7,17.6,286.4,1008.7,18.3,18.4,311.5,26.9,10,60,2023-04-17T06:13:10,2023-04-17T18:34:13,0.9,Rain,Clear conditions throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-18,37,24.9,30.8,45.8,24.9,37.5,25.5,75.3,0.6,100,12.5,rain,0,0,20.2,18.4,302.9,1009.4,31.6,11.7,309.2,26.8,10,60,2023-04-18T06:12:42,2023-04-18T18:34:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-19,36,25.1,30.6,46.1,25.1,37.2,25.3,74.4,7,100,33.33,rain,0,0,16.2,20.5,332.8,1008.2,43.5,7.8,304.5,26.4,10,60,2023-04-19T06:12:14,2023-04-19T18:34:16,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-20,35,26,30.1,41.8,26,34.7,24.4,73.1,2.3,100,37.5,rain,0,0,16.9,18.7,276.7,1006.8,34.5,9.9,294.3,25.5,10,60,2023-04-20T06:11:46,2023-04-20T18:34:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-21,35,26,30.3,44.9,26,35.6,24.5,72.6,0.9,100,25,rain,0,0,16.2,22.3,305.5,1006.6,45.3,7.7,235.2,20.3,9,30,2023-04-21T06:11:19,2023-04-21T18:34:20,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-22,36.7,25,29.6,48.4,25,34.1,24.3,74.4,3.9,100,41.67,rain,0,0,29.5,18.4,6.5,1006.4,49.1,8.6,277.3,23.9,9,60,2023-04-22T06:10:53,2023-04-22T18:34:22,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-23,35.9,26,30,45.1,26,35.3,24.7,74.3,0.6,100,8.33,rain,0,0,23.8,20.5,308.4,1006.6,52.8,7.6,289.8,24.9,10,60,2023-04-23T06:10:27,2023-04-23T18:34:25,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-04-24,36.5,24.1,30,47.1,24.1,35.2,24.8,75.2,4.3,100,20.83,rain,0,0,18.7,18.4,241.5,1007.4,55.3,7.8,305.8,26.6,10,60,2023-04-24T06:10:01,2023-04-24T18:34:28,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-25,35,24.4,28.4,46.5,24.4,32.4,24.6,80.8,10.1,100,41.67,rain,0,0,14.4,14.8,203.2,1008.2,62.8,7.8,245.8,21.1,9,60,2023-04-25T06:09:36,2023-04-25T18:34:32,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43353099999,VOCI,43355099999,remote,43354099999,43352099999"
"Pakkil, kottayam, kerala",2023-04-26,36,25,28.7,45.6,25,32.1,24.5,80.2,6.8,100,37.5,rain,0,0,13.3,16.6,306.9,1008.2,59.5,5.8,245.3,20.9,9,60,2023-04-26T06:09:12,2023-04-26T18:34:36,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43353099999,VOCI,43355099999,43354099999,remote,43352099999"
"Pakkil, kottayam, kerala",2023-04-27,36,25,29.3,43.1,25,32.9,24.9,80.4,10.1,100,62.5,rain,0,0,11.9,18.4,169,1007.9,63.7,4.5,257.3,22.2,9,60,2023-04-27T06:08:48,2023-04-27T18:34:40,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,VOCI
"Pakkil, kottayam, kerala",2023-04-28,36,25,29.3,41.8,25,32.8,24.7,78.9,7.5,100,66.67,rain,0,0,14.8,22.3,181.9,1008.5,74.8,3.9,263.5,22.8,9,60,2023-04-28T06:08:25,2023-04-28T18:34:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,VOCI
"Pakkil, kottayam, kerala",2023-04-29,34,25,28.1,43.4,25,31.2,24.7,82.9,8.5,100,66.67,rain,0,0,13.7,18.4,286.5,1007.9,87.5,10.2,251.1,21.6,8,60,2023-04-29T06:08:03,2023-04-29T18:34:50,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,"VOCI,remote"
"Pakkil, kottayam, kerala",2023-04-30,33.8,24.2,27.7,39,24.2,29.8,23.6,79.9,15.4,100,54.17,rain,0,0,13.7,12.2,244.1,1007.3,98,19.7,223.7,19.2,8,30,2023-04-30T06:07:41,2023-04-30T18:34:56,0.32,"Rain, Overcast",Cloudy skies throughout the day with storms possible.,rain,
